Oceans,Regions,Measurement
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.089803
Pacific Ocean,,1.993602
Atlantic Ocean,,1.007811
Atlantic Ocean,Mediterranean Sea,0.411917
Pacific Ocean,,0.016426
Atlantic Ocean,,0.0024
Atlantic Ocean,,0.00432
Atlantic Ocean,Mediterranean Sea,0.191781
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.00864
Atlantic Ocean,,1.567788
Atlantic Ocean,Mediterranean Sea,0.064147
Atlantic Ocean,,0.003
Pacific Ocean,,705.218618
Atlantic Ocean,,0.0027
Atlantic Ocean,Stellwagen Bank National Marine Sanctuary,0.131748
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.018512
Atlantic Ocean,,0.001964
Atlantic Ocean,,0.039596
Atlantic Ocean,,0.015432
Pacific Ocean,,1.644937
Atlantic Ocean,,0.005632
Atlantic Ocean,,0.047124
Atlantic Ocean,,0.110152
Atlantic Ocean,,0.182044
Atlantic Ocean,,0.00864
Pacific Ocean,,3.077937
Atlantic Ocean,Caribbean Sea,0.00864
Atlantic Ocean,,0.005
Pacific Ocean,,0.041396
Pacific Ocean,,0.04358
Atlantic Ocean,,1376.666667
Pacific Ocean,,0.00216
Atlantic Ocean,,0.0108
Atlantic Ocean,Mediterranean Sea,0.131326
Atlantic Ocean,,41.78273
Atlantic Ocean,,0.0048
Atlantic Ocean,,0.00648
Atlantic Ocean,,0.262985
Atlantic Ocean,Mediterranean Sea,0.318841
Atlantic Ocean,,0.036716
Atlantic Ocean,,0.019632
Atlantic Ocean,,0.069116
Atlantic Ocean,,0.031676
Atlantic Ocean,,0.0216
Atlantic Ocean,,0.005
Pacific Ocean,,2.068737
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.0018
Atlantic Ocean,Gulf of Mexico,3000
Pacific Ocean,,0.00216
Pacific Ocean,,0.059
Pacific Ocean,Gulf of California,1410.437236
Pacific Ocean,,0.0144
Pacific Ocean,,7052.186178
Atlantic Ocean,,0.004
Pacific Ocean,,2.842615
Pacific Ocean,,2.712124
Atlantic Ocean,Caribbean Sea,0.00432
Atlantic Ocean,Caribbean Sea,0.025916
Pacific Ocean,,0.34
Atlantic Ocean,,0.004672
Pacific Ocean,,0.00648
Atlantic Ocean,Mediterranean Sea,0.526667
Atlantic Ocean,,0.003848
Atlantic Ocean,,0.218384
Atlantic Ocean,Celtic Sea,0.001
Atlantic Ocean,,11.3
Atlantic Ocean,Mediterranean Sea,4.860814
Atlantic Ocean,,0.01728
Atlantic Ocean,,0.01296
Atlantic Ocean,Mediterranean Sea,3.073425
Atlantic Ocean,,0.485255
Atlantic Ocean,Mediterranean Sea,3.729333
Atlantic Ocean,,0.084232
Atlantic Ocean,,0.0108
Atlantic Ocean,,541.1
Pacific Ocean,,2.015
Pacific Ocean,,1.93
Pacific Ocean,,0.375259
Pacific Ocean,,0.003
Atlantic Ocean,,0.028076
Atlantic Ocean,,0.16614
Atlantic Ocean,,0.0216
Atlantic Ocean,,0.002
Atlantic Ocean,,0.012
Atlantic Ocean,,0.047516
Pacific Ocean,,7.848268
Pacific Ocean,,0.00216
Atlantic Ocean,,0.049636
Atlantic Ocean,Coastal Waters of Florida,0.006
Atlantic Ocean,Gulf of Mexico,2000
Pacific Ocean,,0.057004
Atlantic Ocean,Caribbean Sea,0.008308
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.084
Atlantic Ocean,,0.001532
Pacific Ocean,,0.54
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,,0.0018
Atlantic Ocean,Mediterranean Sea,0.329563
Pacific Ocean,Gulf of Alaska,0.009
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.015625
Arctic Ocean,Davis Strait,0.030836
Atlantic Ocean,,0.001
Atlantic Ocean,,0.274584
Atlantic Ocean,Mediterranean Sea,1.216667
Atlantic Ocean,Mediterranean Sea,0.458419
Atlantic Ocean,Mediterranean Sea,1.554174
Atlantic Ocean,Mediterranean Sea,3.614937
Atlantic Ocean,Mediterranean Sea,0.181333
Atlantic Ocean,,813.56
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.004
Pacific Ocean,,2.611356
Pacific Ocean,,0.418786
Atlantic Ocean,,0.034556
Atlantic Ocean,,0.097192
Atlantic Ocean,,0.45378
Atlantic Ocean,,0.008308
Atlantic Ocean,,0.0072
Atlantic Ocean,,0.0864
Atlantic Ocean,,0.008
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.01512
Atlantic Ocean,,0.034556
Pacific Ocean,,1.6563
Pacific Ocean,Gulf of California,1410.437236
Atlantic Ocean,,0.00216
Atlantic Ocean,Gulf of Mexico,2.6
Pacific Ocean,,19.230017
Pacific Ocean,,0.00216
Pacific Ocean,,0.892728
Atlantic Ocean,Caribbean Sea,0.00432
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.02
Pacific Ocean,,0.865162
Atlantic Ocean,North Sea,0.010315
Atlantic Ocean,North Sea,0.181459
Atlantic Ocean,,36.49635
Atlantic Ocean,,0.00864
Atlantic Ocean,Stellwagen Bank National Marine Sanctuary,0.045736
Atlantic Ocean,,38
Atlantic Ocean,Mediterranean Sea,0.056846
Atlantic Ocean,Mediterranean Sea,0.158345
Atlantic Ocean,Mediterranean Sea,0.754
Pacific Ocean,,0.131565
Atlantic Ocean,Gulf of St. Lawrence,0.017352
Atlantic Ocean,,0.023404
Atlantic Ocean,,0.034112
Atlantic Ocean,Mediterranean Sea,0.681445
Atlantic Ocean,Mediterranean Sea,0.041016
Atlantic Ocean,Mediterranean Sea,1.702191
Atlantic Ocean,Mediterranean Sea,0.979013
Atlantic Ocean,,0.046376
Atlantic Ocean,,0.179264
Atlantic Ocean,,0.0054
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.141392
Atlantic Ocean,,0.002
Atlantic Ocean,,0.007
Atlantic Ocean,,0.02016
Atlantic Ocean,,0.088552
Atlantic Ocean,,0.302256
Atlantic Ocean,,0.025916
Pacific Ocean,,0.892728
Atlantic Ocean,,0.0162
Atlantic Ocean,,0.00432
Atlantic Ocean,Caribbean Sea,0.0036
Atlantic Ocean,Caribbean Sea,0.01944
Atlantic Ocean,,0.0027
Pacific Ocean,,0.081212
Atlantic Ocean,,0.006
Atlantic Ocean,Bay of Biscay,0.035156
Atlantic Ocean,Mediterranean Sea,0.395915
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.021947
Atlantic Ocean,,0.048181
Atlantic Ocean,,0.318562
Atlantic Ocean,,0.023841
Atlantic Ocean,Mediterranean Sea,0.627129
Atlantic Ocean,Mediterranean Sea,0.054335
Atlantic Ocean,Mediterranean Sea,2.855333
Atlantic Ocean,,0.01944
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.086408
Atlantic Ocean,,0.039132
Atlantic Ocean,,0.00432
Atlantic Ocean,New York Bight,0.031404
Atlantic Ocean,,481.76
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.2311
Atlantic Ocean,,0.021592
Pacific Ocean,,7.252639
Pacific Ocean,,4.193644
Pacific Ocean,,0.574347
Pacific Ocean,,0.095
Atlantic Ocean,,0.22894
Atlantic Ocean,,0.232414
Atlantic Ocean,,43440
Atlantic Ocean,,19920
Atlantic Ocean,,0.015552
Atlantic Ocean,,0.177776
Atlantic Ocean,,0.064256
Atlantic Ocean,,0.136068
Atlantic Ocean,Gulf of Mexico,1000
Atlantic Ocean,,0.003
Pacific Ocean,,0.857739
Atlantic Ocean,,0.01296
Pacific Ocean,,0.00432
Atlantic Ocean,Caribbean Sea,0.01728
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,English Channel,0.225071
Atlantic Ocean,North Sea,0.002
Atlantic Ocean,North Sea,0.004684
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.325543
Atlantic Ocean,,50.505051
Atlantic Ocean,North Sea,0.036143
Atlantic Ocean,Mediterranean Sea,0.287333
Atlantic Ocean,Mediterranean Sea,0.047767
Atlantic Ocean,,156.8
Atlantic Ocean,,0.244531
Atlantic Ocean,,50
Atlantic Ocean,Mediterranean Sea,7.878788
Pacific Ocean,,0.271092
Atlantic Ocean,,0.073436
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.24622
Atlantic Ocean,,0.045356
Atlantic Ocean,,0.326672
Atlantic Ocean,,0.058316
Atlantic Ocean,,0.13576
Atlantic Ocean,,0.01296
Atlantic Ocean,,0.034556
Atlantic Ocean,Gulf of Mexico,1.8
Pacific Ocean,,0.692863
Pacific Ocean,,2.712124
Atlantic Ocean,Caribbean Sea,0.032396
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,,0.013
Pacific Ocean,,0.42
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.01478
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.017113
Pacific Ocean,,0.003456
Atlantic Ocean,Bay of Biscay,0.023648
Atlantic Ocean,Mediterranean Sea,0.56875
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.015253
Atlantic Ocean,,867.53
Atlantic Ocean,,0.00432
Atlantic Ocean,Mediterranean Sea,0.92
Atlantic Ocean,Mediterranean Sea,1.164875
Atlantic Ocean,,0.086392
Atlantic Ocean,,0.009952
Atlantic Ocean,,0.034556
Atlantic Ocean,,0.041036
Atlantic Ocean,,0.005892
Atlantic Ocean,,0.004566
Atlantic Ocean,,0.015
Pacific Ocean,,1.574961
Pacific Ocean,,8.89101
Atlantic Ocean,Coastal Waters of Florida,0.043196
Pacific Ocean,,0.008
Atlantic Ocean,,0.01296
Atlantic Ocean,Gulf of Mexico,2000
Atlantic Ocean,,0.0216
Atlantic Ocean,Caribbean Sea,0.01
Atlantic Ocean,Caribbean Sea,0.006
Atlantic Ocean,,0.027
Atlantic Ocean,Caribbean Sea,0.00432
Pacific Ocean,,0.004
Atlantic Ocean,Caribbean Sea,0.086392
Atlantic Ocean,,0.015428
Atlantic Ocean,,0.00216
Pacific Ocean,,0.00216
Atlantic Ocean,Caribbean Sea,0.018892
Atlantic Ocean,Caribbean Sea,0.11
Atlantic Ocean,Caribbean Sea,0.02162
Pacific Ocean,,0.07098
Pacific Ocean,,4.773962
Atlantic Ocean,,0.00216
Atlantic Ocean,Mediterranean Sea,0.057351
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.093252
Atlantic Ocean,North Sea,0.018074
Atlantic Ocean,,0.02376
Atlantic Ocean,Mediterranean Sea,0.283
Atlantic Ocean,,0.494305
Atlantic Ocean,Mediterranean Sea,0.283038
Atlantic Ocean,Gulf of St. Lawrence,0.00864
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.129588
Atlantic Ocean,,0.145016
Atlantic Ocean,,0.002
Pacific Ocean,,2.24
Pacific Ocean,,1.583207
Pacific Ocean,,0.585087
Atlantic Ocean,,0.006644
Atlantic Ocean,,0.034
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.938901
Atlantic Ocean,,0.073276
Atlantic Ocean,,0.005
Atlantic Ocean,Caribbean Sea,0.00216
Pacific Ocean,,0.379932
Pacific Ocean,,2.712124
Pacific Ocean,Gulf of California,3526.093089
Atlantic Ocean,Caribbean Sea,0.0072
Atlantic Ocean,,2635.333333
Pacific Ocean,,0.0108
Atlantic Ocean,Caribbean Sea,0.049676
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.00864
Atlantic Ocean,Mediterranean Sea,0.357143
Atlantic Ocean,Mediterranean Sea,0.252554
Atlantic Ocean,Mediterranean Sea,0.647431
Atlantic Ocean,Mediterranean Sea,0.247088
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.016858
Atlantic Ocean,Mediterranean Sea,1.187517
Atlantic Ocean,Mediterranean Sea,1.381632
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.25618
Atlantic Ocean,,0.084232
Atlantic Ocean,,0.006
Pacific Ocean,,6.293373
Pacific Ocean,,4.551
Atlantic Ocean,Florida Keys National Marine Sanctuary,0.00432
Atlantic Ocean,,0.045744
Atlantic Ocean,,0.129588
Atlantic Ocean,,0.027768
Atlantic Ocean,,0.01728
Atlantic Ocean,Gulf of Mexico,705.218618
Atlantic Ocean,Gulf of Mexico,0.00432
Atlantic Ocean,Gulf of Mexico,790
Atlantic Ocean,,0.207344
Atlantic Ocean,,0.083864
Atlantic Ocean,,0.036756
Atlantic Ocean,,0.039624
Atlantic Ocean,,0.171
Atlantic Ocean,,0.008
Atlantic Ocean,,0.114
Pacific Ocean,,7.0435
Atlantic Ocean,Caribbean Sea,0.00648
Atlantic Ocean,Caribbean Sea,0.012
Atlantic Ocean,,0.005309
Atlantic Ocean,Caribbean Sea,0.0162
Atlantic Ocean,North Sea,0.009888
Atlantic Ocean,Irish Sea and St. George's Channel,0.062421
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.005753
Atlantic Ocean,,6.5
Atlantic Ocean,Mediterranean Sea,2.053919
Atlantic Ocean,Mediterranean Sea,1.440699
Pacific Ocean,Coastal Waters of Southeast Alaska and British Columbia,0.002
Atlantic Ocean,,0.100792
Atlantic Ocean,,0.008
Atlantic Ocean,,0.005184
Atlantic Ocean,,0.030236
Atlantic Ocean,,0.009388
Pacific Ocean,,9.622925
Pacific Ocean,,1.602424
Atlantic Ocean,,0.050396
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.155508
Atlantic Ocean,,0.017788
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.123112
Atlantic Ocean,Gulf of Mexico,705.218618
Atlantic Ocean,Gulf of Mexico,706.389134
Atlantic Ocean,,0.01944
Pacific Ocean,,2115.655853
Atlantic Ocean,,0.0216
Atlantic Ocean,Caribbean Sea,0.00432
Pacific Ocean,,2.0441
Pacific Ocean,,2.093125
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.00432
Atlantic Ocean,Caribbean Sea,0.00216
Pacific Ocean,,0.001
Atlantic Ocean,,722
Atlantic Ocean,Caribbean Sea,0.004628
Arctic Ocean,Norwegian Sea,0.022057
Atlantic Ocean,,0.045356
Atlantic Ocean,,29.62963
Atlantic Ocean,,0.038876
Atlantic Ocean,,0.2419
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.01728
Atlantic Ocean,,0.01728
Pacific Ocean,,0.35126
Atlantic Ocean,,0.183584
Atlantic Ocean,,0.23326
Pacific Ocean,,9.797825
Pacific Ocean,,1.393483
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.449244
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.01728
Atlantic Ocean,Caribbean Sea,0.003084
Atlantic Ocean,,0.015
Atlantic Ocean,,0.06
Atlantic Ocean,Caribbean Sea,0.00216
Pacific Ocean,,0.00214
Pacific Ocean,,0.017
Pacific Ocean,,1410.437236
Pacific Ocean,,0.00216
Atlantic Ocean,North Sea,0.009525
Atlantic Ocean,North Sea,0.008567
Atlantic Ocean,North Sea,0.09027
Atlantic Ocean,,0.025887
Atlantic Ocean,Mediterranean Sea,0.106667
Atlantic Ocean,Mediterranean Sea,1.037333
Pacific Ocean,,0.219575
Atlantic Ocean,,0.246132
Atlantic Ocean,,0.006912
Atlantic Ocean,,0.406777
Atlantic Ocean,Mediterranean Sea,0.053306
Atlantic Ocean,Mediterranean Sea,12.459936
Atlantic Ocean,,0.016636
Atlantic Ocean,,0.00648
Atlantic Ocean,,475.18
Atlantic Ocean,,595.3
Atlantic Ocean,,0.001
Pacific Ocean,,1.064675
Pacific Ocean,,0.322387
Pacific Ocean,,0.016
Pacific Ocean,,0.002
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.028076
Atlantic Ocean,,0.0135
Atlantic Ocean,,0.00648
Atlantic Ocean,,0.01
Atlantic Ocean,,0.003
Atlantic Ocean,,0.032396
Atlantic Ocean,,0.025916
Pacific Ocean,,0.00216
Pacific Ocean,,2820.874471
Atlantic Ocean,Caribbean Sea,0.001964
Pacific Ocean,,0.002
Atlantic Ocean,Caribbean Sea,0.02
Atlantic Ocean,Caribbean Sea,0.0216
Atlantic Ocean,,0.007204
Arctic Ocean,Norwegian Sea,0.366138
Atlantic Ocean,,0.018868
Atlantic Ocean,Mediterranean Sea,1.27022
Atlantic Ocean,Mediterranean Sea,1.265758
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.002088
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.015297
Atlantic Ocean,North Sea,0.016958
Atlantic Ocean,,1438.16
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.015632
Atlantic Ocean,,0.411862
Atlantic Ocean,Mediterranean Sea,0.052784
Atlantic Ocean,Mediterranean Sea,1.783333
Atlantic Ocean,,0.04504
Atlantic Ocean,,0.006
Atlantic Ocean,,3840
Pacific Ocean,,0.06
Pacific Ocean,,0.591976
Pacific Ocean,Gulf of California,705.218618
Atlantic Ocean,,0.02376
Atlantic Ocean,,0.007912
Atlantic Ocean,,0.00648
Atlantic Ocean,,0.032396
Atlantic Ocean,,0.030828
Atlantic Ocean,,0.26998
Atlantic Ocean,,0.001776
Atlantic Ocean,,0.222464
Pacific Ocean,,5.915841
Pacific Ocean,,0.00216
Atlantic Ocean,,0.01296
Atlantic Ocean,,0.01728
Pacific Ocean,,0.101364
Pacific Ocean,,0.037872
Pacific Ocean,,1.655169
Pacific Ocean,,0.838474
Atlantic Ocean,Caribbean Sea,0.003
Atlantic Ocean,Caribbean Sea,0.01512
Pacific Ocean,,0.88
Pacific Ocean,,0.00216
Pacific Ocean,,0.004236
Atlantic Ocean,Baltic Sea,0.009389
Pacific Ocean,,0.00864
Atlantic Ocean,Celtic Sea,23.7
Atlantic Ocean,Mediterranean Sea,3.802136
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.045356
Atlantic Ocean,,0.444409
Atlantic Ocean,Mediterranean Sea,1.263382
Atlantic Ocean,Mediterranean Sea,1.029333
Pacific Ocean,,5.922603
Atlantic Ocean,,0.200616
Atlantic Ocean,,0.944668
Atlantic Ocean,,0.064796
Atlantic Ocean,,2.5
Pacific Ocean,,2.317
Atlantic Ocean,,0.023256
Atlantic Ocean,,0.11844
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.002
Pacific Ocean,,3.160259
Pacific Ocean,,1.34614
Pacific Ocean,,1410.437236
Atlantic Ocean,Caribbean Sea,0.001964
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.00432
Atlantic Ocean,North Sea,0.084671
Arctic Ocean,Norwegian Sea,0.003265
Atlantic Ocean,,0.002
Atlantic Ocean,,0.00288
Atlantic Ocean,Gulf of St. Lawrence,0.004575
Atlantic Ocean,English Channel,0.006
Atlantic Ocean,Mediterranean Sea,0.107163
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.059929
Atlantic Ocean,Mediterranean Sea,1.643207
Pacific Ocean,,0.005
Atlantic Ocean,,0.0036
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.025916
Atlantic Ocean,,0.159828
Atlantic Ocean,Mediterranean Sea,3.962358
Atlantic Ocean,Mediterranean Sea,0.385714
Pacific Ocean,,2.587281
Atlantic Ocean,,0.02376
Atlantic Ocean,,0.001544
Atlantic Ocean,,0.02376
Atlantic Ocean,,0.00648
Atlantic Ocean,,2960
Atlantic Ocean,Gulf of Mexico,5.4
Atlantic Ocean,,0.0679
Atlantic Ocean,,0.00216
Atlantic Ocean,Caribbean Sea,0.053996
Atlantic Ocean,,0.992036
Atlantic Ocean,,0.02
Pacific Ocean,,3.170803
Atlantic Ocean,Caribbean Sea,0.00432
Atlantic Ocean,Gulf of Mexico,1410.437236
Atlantic Ocean,Caribbean Sea,0.00648
Atlantic Ocean,Caribbean Sea,0.00216
Pacific Ocean,,0.002456
Atlantic Ocean,,1
Pacific Ocean,,0.51
Atlantic Ocean,Caribbean Sea,0.001984
Atlantic Ocean,Caribbean Sea,0.010016
Pacific Ocean,,0.00648
Pacific Ocean,,0.02438
Pacific Ocean,,1.167266
Atlantic Ocean,,0.00432
Atlantic Ocean,,19
Atlantic Ocean,North Sea,0.00712
Atlantic Ocean,North Sea,0.146947
Atlantic Ocean,,0.018
Atlantic Ocean,,0.159242
Atlantic Ocean,Mediterranean Sea,0.21
Atlantic Ocean,Mediterranean Sea,2.721657
Atlantic Ocean,Mediterranean Sea,0.230244
Atlantic Ocean,,0.051836
Atlantic Ocean,,0.044636
Atlantic Ocean,,4433.7
Atlantic Ocean,,0.00648
Pacific Ocean,,4.671685
Pacific Ocean,,2.255
Pacific Ocean,,1.00869
Atlantic Ocean,,0.0216
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.062636
Atlantic Ocean,,0.024
Atlantic Ocean,,0.00216
Pacific Ocean,,0.79943
Atlantic Ocean,,0.028076
Atlantic Ocean,Gulf of Mexico,2820.874471
Atlantic Ocean,,0.01944
Atlantic Ocean,,0.068
Atlantic Ocean,Caribbean Sea,0.00432
Atlantic Ocean,Caribbean Sea,0.00648
Atlantic Ocean,Caribbean Sea,0.00216
Pacific Ocean,Gulf of Alaska,0.005
Atlantic Ocean,,0.019628
Atlantic Ocean,,0.006172
Atlantic Ocean,Mediterranean Sea,5.15959
Atlantic Ocean,Mediterranean Sea,1.58825
Atlantic Ocean,,56.338028
Atlantic Ocean,Mediterranean Sea,0.136214
Atlantic Ocean,Mediterranean Sea,1.096372
Atlantic Ocean,,0.016616
Atlantic Ocean,,0.008156
Atlantic Ocean,,0.082792
Atlantic Ocean,,51
Atlantic Ocean,,0.461147
Atlantic Ocean,Mediterranean Sea,0.783476
Atlantic Ocean,,0.002348
Atlantic Ocean,,0.056156
Atlantic Ocean,,0.069116
Pacific Ocean,,3.461667
Pacific Ocean,,3.341
Pacific Ocean,,15.664694
Pacific Ocean,,2.116106
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.003088
Atlantic Ocean,,0.01512
Atlantic Ocean,,0.133908
Atlantic Ocean,,0.001
Pacific Ocean,,5.148795
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.00226
Atlantic Ocean,,0.00216
Atlantic Ocean,Caribbean Sea,0.00432
Pacific Ocean,,0.00216
Atlantic Ocean,,2052
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.130778
Pacific Ocean,,0.101784
Pacific Ocean,,0.284
Atlantic Ocean,,0.01512
Atlantic Ocean,,30.6
Atlantic Ocean,Bay of Biscay,0.002
Atlantic Ocean,Mediterranean Sea,0.096407
Atlantic Ocean,,13.888889
Atlantic Ocean,,0.034556
Atlantic Ocean,Mediterranean Sea,1.02783
Atlantic Ocean,Mediterranean Sea,0.421333
Atlantic Ocean,,0.0072
Atlantic Ocean,,0.298056
Atlantic Ocean,,0.053996
Atlantic Ocean,,0.032396
Atlantic Ocean,,0.00432
Atlantic Ocean,,1.093829
Pacific Ocean,,13.405547
Pacific Ocean,,1410.437236
Atlantic Ocean,,1.178648
Atlantic Ocean,,0.003324
Atlantic Ocean,,0.431964
Atlantic Ocean,,0.01944
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.060476
Pacific Ocean,,0.423904
Atlantic Ocean,Caribbean Sea,0.00648
Atlantic Ocean,,0.011
Atlantic Ocean,,0.047
Pacific Ocean,,0.788452
Pacific Ocean,,0.00648
Atlantic Ocean,,3658
Atlantic Ocean,Caribbean Sea,0.00432
Atlantic Ocean,Mediterranean Sea,0.202381
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.169346
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.072827
Atlantic Ocean,,0.0054
Atlantic Ocean,Mediterranean Sea,0.452667
Atlantic Ocean,Mediterranean Sea,0.140737
Atlantic Ocean,Mediterranean Sea,63.796489
Atlantic Ocean,,0.0307
Atlantic Ocean,,3.047
Atlantic Ocean,Mediterranean Sea,2.66
Atlantic Ocean,Mediterranean Sea,0.203404
Atlantic Ocean,Mediterranean Sea,0.43785
Pacific Ocean,,0.04331
Atlantic Ocean,,0.00648
Atlantic Ocean,,0.003084
Atlantic Ocean,,0.01296
Atlantic Ocean,,0.074396
Pacific Ocean,,1.59384
Atlantic Ocean,,0.099892
Atlantic Ocean,,0.13986
Atlantic Ocean,,0.028076
Atlantic Ocean,,0.273054
Atlantic Ocean,,0.140388
Atlantic Ocean,,0.01944
Atlantic Ocean,Gulf of Mexico,2000
Atlantic Ocean,,0.001
Atlantic Ocean,,0.003
Pacific Ocean,,0.017788
Pacific Ocean,,0.00216
Pacific Ocean,,0.749445
Atlantic Ocean,,0.025916
Atlantic Ocean,Caribbean Sea,0.01944
Atlantic Ocean,Caribbean Sea,0.01296
Pacific Ocean,,0.044
Pacific Ocean,,0.00432
Pacific Ocean,,2115.655853
Atlantic Ocean,Caribbean Sea,0.0108
Pacific Ocean,,0.81151
Atlantic Ocean,Mediterranean Sea,1.008117
Atlantic Ocean,North Sea,0.005275
Atlantic Ocean,North Sea,0.083973
Pacific Ocean,,0.004953
Pacific Ocean,,0.003295
Atlantic Ocean,Mediterranean Sea,0.331779
Atlantic Ocean,Mediterranean Sea,0.056113
Atlantic Ocean,Mediterranean Sea,0.277474
Atlantic Ocean,Gulf of St. Lawrence,0.002
Atlantic Ocean,Mediterranean Sea,0.139752
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.035096
Atlantic Ocean,Mediterranean Sea,0.169886
Atlantic Ocean,Mediterranean Sea,0.066667
Atlantic Ocean,Mediterranean Sea,0.004
Atlantic Ocean,,0.015428
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.0168
Atlantic Ocean,,0.122376
Atlantic Ocean,Caribbean Sea,0.002
Pacific Ocean,Gulf of California,705.218618
Atlantic Ocean,,0.097192
Atlantic Ocean,,0.028796
Atlantic Ocean,,0.011
Atlantic Ocean,,0.092
Atlantic Ocean,Caribbean Sea,0.005
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.18
Atlantic Ocean,Caribbean Sea,0.31
Atlantic Ocean,Caribbean Sea,0.00648
Atlantic Ocean,Caribbean Sea,0.00288
Atlantic Ocean,Caribbean Sea,0.00216
Pacific Ocean,,1.02
Pacific Ocean,,0.00432
Pacific Ocean,,0.00216
Atlantic Ocean,Caribbean Sea,0.33
Pacific Ocean,,0.743711
Atlantic Ocean,Mediterranean Sea,0.175739
Atlantic Ocean,,6
Pacific Ocean,,0.513742
Atlantic Ocean,,0.194332
Atlantic Ocean,,0.01944
Atlantic Ocean,,899.73
Atlantic Ocean,,0.01512
Atlantic Ocean,,0.028076
Atlantic Ocean,,0.045356
Atlantic Ocean,,0.047
Pacific Ocean,,3.261
Pacific Ocean,Gulf of California,1410.437236
Pacific Ocean,,0.003
Atlantic Ocean,,0.021604
Atlantic Ocean,,0.079912
Atlantic Ocean,,0.14263
Atlantic Ocean,Gulf of Mexico,2115.655853
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.00864
Atlantic Ocean,Gulf of Mexico,0.036716
Atlantic Ocean,,0.075
Pacific Ocean,,0.013
Atlantic Ocean,Caribbean Sea,0.003088
Atlantic Ocean,Caribbean Sea,0.005
Atlantic Ocean,,0.03
Pacific Ocean,,1410.437236
Pacific Ocean,,0.013
Atlantic Ocean,Caribbean Sea,0.0024
Pacific Ocean,,0.191384
Atlantic Ocean,Caribbean Sea,0.025916
Pacific Ocean,Gulf of Alaska,0.071
Atlantic Ocean,Mediterranean Sea,0.147582
Atlantic Ocean,North Sea,0.007562
Atlantic Ocean,Irish Sea and St. George's Channel,0.031009
